codigo_ocorrencia;codigo_ocorrencia2;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;total_recomendacoes
79566;79566;INCIDENTE;-51.348333°;REGENTE;SP;BRASIL;SDYJ;NÃO
79571;79571;INCIDENTE;BRASÍLIA;DF;SBBR;27/09/2020;22:39:00;0
79570;79570;INCIDENTE;LINS;SP;****;29/09/2020;18:30:00;0
79572;79572;ACIDENTE;SANTA;TEREZINHA;BRASIL;****;29/09/2020;NULL
79573;79573;INCIDENTE;PIRAJUÍ;SP;****;29/09/2020;18:30:00;0
79568;79568;ACIDENTE;CAMAPUÃ;MS;****;30/09/2020;10:50:00;0
79569;79569;INCIDENTE;LONDRINA;PR;SSOK;30/09/2020;13:15:00;0
79589;79589;INCIDENTE;-38.622995;FORTALEZA;BRASIL;SBFZ;30/09/2020;NULL
79575;79575;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;01/10/2020;NULL
79580;79580;ACIDENTE;BRAGANÇA;PAULISTA;BRASIL;SBBP;01/10/2020;NULL
79574;79574;ACIDENTE;NOVA;ANDRADINA;BRASIL;****;02/10/2020;NULL
79577;79577;INCIDENTE;CRUZ;CE;*****;02/10/2020;16:18:00;0
79584;79584;INCIDENTE;CAMPINAS;SP;SBKP;02/10/2020;19:02:00;0
79588;79588;INCIDENTE;CAMPINAS;SP;SBKP;02/10/2020;10:50:00;0
79582;79582;INCIDENTE;LONDRINA;PR;SBLO;03/10/2020;16:35:00;0
79608;79608;ACIDENTE;PARAGOMINAS;PA;****;04/10/2020;12:00:00;0
79585;79585;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;06/10/2020;NULL
80006;80006;ACIDENTE;TRINDADE;GO;****;06/10/2020;18:00:00;0
79592;79592;INCIDENTE;ARAÇATUBA;SP;SBAU;07/10/2020;15:30:00;0
79595;79595;ACIDENTE;PIRAQUARA;PR;SISY;07/10/2020;14:55:00;0
79599;79599;ACIDENTE;CORUMBÁ;MS;****;08/10/2020;16:00:00;0
79600;79600;ACIDENTE;POCONÉ;MT;****;10/10/2020;13:30:00;0
79598;79598;ACIDENTE;ROSANA;SP;****;11/10/2020;11:20:00;0
79609;79609;INCIDENTE;-56.1175;CUIABÁ;BRASIL;****;13/10/2020;NULL
79601;79601;INCIDENTE;SÃO;JOSÉ;CAMPOS;SP;BRASIL;***
79728;79728;INCIDENTE;FLORIANÓPOLIS;SC;****;14/10/2020;13:59:00;0
79605;79605;ACIDENTE;PRIMAVERA;DO;MT;BRASIL;SWPY;NÃO
79621;79621;ACIDENTE;RIO;CLARO;BRASIL;****;15/10/2020;NULL
79606;79606;INCIDENTE;MACAPÁ;AP;SBMQ;16/10/2020;17:45:00;0
79618;79618;INCIDENTE;CANTÁ;RR;SWPD;16/10/2020;17:30:00;0
79619;79619;ACIDENTE;FEIJÓ;AC;****;16/10/2020;20:00:00;1
79620;79620;ACIDENTE;URUGUAIANA;RS;****;16/10/2020;14:30:00;0
79607;79607;ACIDENTE;RAPOSA;MA;****;17/10/2020;12:30:00;0
79617;79617;INCIDENTE;LÁBREA;AM;SWLB;19/10/2020;12:39:00;0
79624;79624;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79625;79625;INCIDENTE;\t-53.507778\t;CASCAVEL;BRASIL;SBCA;19/10/2020;NULL
79623;79623;INCIDENTE;\t-52.815556\t;CARAZINHO;BRASIL;SSKZ;21/10/2020;NULL
79626;79626;INCIDENTE;MARINGÁ;PR;SBMG;21/10/2020;13:47:00;0
79632;79632;INCIDENTE;TABATINGA;AM;SBTT;22/10/2020;19:54:00;0
79627;79627;ACIDENTE;BIRITIBA-MIRIM;SP;SDIH;24/10/2020;18:50:00;0
79634;79634;INCIDENTE;CAMPOS;DOS;RJ;BRASIL;****;NÃO
79637;79637;INCIDENTE;JOINVILLE;SC;SBJV;26/10/2020;16:44:00;0
79639;79639;INCIDENTE;RIBEIRÃO;PRETO;BRASIL;SBRP;28/10/2020;NULL
79645;79645;ACIDENTE;ALTO;ALEGRE;BRASIL;****;28/10/2020;NULL
79636;79636;ACIDENTE;PALMAS;TO;****;29/10/2020;20:00:00;0
79644;79644;INCIDENTE;BELÉM;PA;SBJC;29/10/2020;19:28:00;0
79640;79640;ACIDENTE;IGARATINGA;MG;SSDK;30/10/2020;20:50:00;0
79641;79641;INCIDENTE;-38.72027778;CAUCAIA;BRASIL;****;30/10/2020;NULL
79646;79646;INCIDENTE;BELÉM;PA;SBBE;30/10/2020;12:17:00;0
79651;79651;ACIDENTE;BRASÍLIA;DF;SSGP;30/10/2020;14:00:00;0
79647;79647;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;01/11/2020;NULL
79648;79648;INCIDENTE;PORTO;SEGURO;BRASIL;SBPS;04/11/2020;NULL
79649;79649;INCIDENTE;CAMPINAS;SP;SBKP;04/11/2020;22:39:00;0
79650;79650;INCIDENTE;TAPES;RS;****;05/11/2020;16:30:00;0
79652;79652;INCIDENTE;CONFINS;MG;SBCF;06/11/2020;14:20:00;0
79663;79663;INCIDENTE;3708;-48;ANANINDEUA;PA;BRASIL;***
79675;79675;INCIDENTE;SÃO;FRANCISCO;SUL;SC;BRASIL;***
79664;79664;INCIDENTE;BOITUVA;SP;****;07/11/2020;09:39:00;0
79874;79874;ACIDENTE;ARAPONGAS;PR;****;08/11/2020;21:00:00;0
79667;79667;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79681;79681;INCIDENTE;BOM;RETIRO;BRASIL;****;11/11/2020;NULL
79666;79666;INCIDENTE;BELÉM;PA;SBBE;12/11/2020;19:30:00;0
79674;79674;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79668;79668;INCIDENTE;SÃO;LUÍS;BRASIL;SBSL;14/11/2020;NULL
79669;79669;ACIDENTE;SÃO;PEDRO;BRASIL;****;14/11/2020;NULL
79670;79670;INCIDENTE;PORTO;SEGURO;BRASIL;SBPS;14/11/2020;NULL
79671;79671;ACIDENTE;SÃO;MIGUEL;IGUAÇU;PR;BRASIL;A-139/CENIPA/2020
79673;79673;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79680;79680;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;15/11/2020;01:40:00;0
79672;79672;INCIDENTE;IGARASSU;PE;SIFC;16/11/2020;10:50:00;0
79678;79678;ACIDENTE;VILA;BELA;SANTÍSSIMA;TRINDADE;MT;FINALIZADA
79683;79683;INCIDENTE;CRUZEIRO;DO;AC;BRASIL;SBCZ;NÃO
79679;79679;INCIDENTE;GUARULHOS;SP;SBGR;17/11/2020;16:00:00;0
79684;79684;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;17/11/2020;NULL
79730;79730;INCIDENTE;SÃO;PAULO;BRASIL;****;17/11/2020;NULL
79685;79685;ACIDENTE;IPIXUNA;DO;PA;BRASIL;*****;NÃO
79687;79687;INCIDENTE;ALTAMIRA;PA;SBIH;19/11/2020;17:26:00;0
79700;79700;INCIDENTE;BRASÍLIA;DF;SBBR;20/11/2020;00:15:00;0
79689;79689;INCIDENTE;QUERÊNCIA;MT;*****;23/11/2020;16:30:00;0
79698;79698;INCIDENTE;MACEIÓ;AL;SBMO;23/11/2020;10:35:00;0
79706;79706;INCIDENTE;BELO;HORIZONTE;BRASIL;SBPR;23/11/2020;NULL
79690;79690;INCIDENTE;-48.545833;PORTO;TO;BRASIL;SWEJ;NÃO
79709;79709;INCIDENTE;MANAUS;AM;SBEG;24/11/2020;01:00:00;0
79688;79688;INCIDENTE;TRÊS;MARIAS;BRASIL;SNAS;25/11/2020;NULL
79704;79704;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79691;79691;INCIDENTE;-43.9505;BELO;MG;BRASIL;SBBH;NÃO
79694;79694;INCIDENTE;BRASÍLIA;DF;SBBR;26/11/2020;10:28:00;0
79692;79692;ACIDENTE;CATANDUVA;SP;SDCD;28/11/2020;12:50:00;1
79703;79703;INCIDENTE;JOÃO;PESSOA;BRASIL;SBJP;28/11/2020;NULL
79696;79696;INCIDENTE;-50.426111;QUIRINÓPOLIS;BRASIL;****;29/11/2020;NULL
79697;79697;ACIDENTE;POCONÉ;MT;****;30/11/2020;18:00:00;0
79699;79699;INCIDENTE;GUARULHOS;SP;SBGR;30/11/2020;17:00:00;0
79750;79750;INCIDENTE;GOIÂNIA;GO;SBNV;01/12/2020;11:30:00;0
79701;79701;ACIDENTE;QUATRO;BARRAS;BRASIL;****;02/12/2020;NULL
79702;79702;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79739;79739;INCIDENTE;-46.65638888888;SÃO;SP;BRASIL;SBSP;NÃO
79705;79705;INCIDENTE;-47.486389;SOROCABA;BRASIL;SDCO;04/12/2020;NULL
79707;79707;INCIDENTE;RIO;DE;RJ;BRASIL;SBRJ;NÃO
79712;79712;INCIDENTE;-44.98666;BOM;PI;BRASIL;****;NÃO
79713;79713;ACIDENTE;SANTA;VITÓRIA;PALMAR;RS;BRASIL;A-146/CENIPA/2020
79711;79711;INCIDENTE;PORTO;VELHO;BRASIL;SBPV;08/12/2020;NULL
79714;79714;INCIDENTE;RIO;DE;RJ;BRASIL;9PAA;NÃO
79717;79717;ACIDENTE;NÃO;IDENTIFICADA;BRASIL;****;08/12/2020;NULL
79725;79725;INCIDENTE;LONDRINA;PR;SBLO;08/12/2020;18:55:00;0
79716;79716;INCIDENTE;-54.426389;NÃO;MS;BRASIL;****;NÃO
79720;79720;ACIDENTE;SANT'ANA;DO;RS;BRASIL;****;NÃO
79718;79718;INCIDENTE;-46.637148;SÃO;SP;BRASIL;SBMT;NÃO
79724;79724;ACIDENTE;ANGRA;DOS;RJ;BRASIL;****;NÃO
79719;79719;ACIDENTE;RIO;BRILHANTE;BRASIL;****;12/12/2020;NULL
79722;79722;INCIDENTE;-47.24527;PERDIZES;BRASIL;****;12/12/2020;NULL
79723;79723;ACIDENTE;SÃO;JOSÉ;PINHAIS;PR;BRASIL;A-151/CENIPA/2020
79726;79726;INCIDENTE;-43.98916;BELO;MG;BRASIL;SBPR;NÃO
79729;79729;ACIDENTE;TAILÂNDIA;PA;****;15/12/2020;20:00:00;0
79738;79738;INCIDENTE;ITUMBIARA;GO;*****;16/12/2020;20:30:00;0
79737;79737;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;17/12/2020;NULL
79740;79740;INCIDENTE;RIO;LARGO;BRASIL;SBMO;17/12/2020;NULL
79741;79741;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;18/12/2020;NULL
79742;79742;ACIDENTE;SANTA;HELENA;GOIÁS;GO;BRASIL;A-153/CENIPA/2020
79743;79743;ACIDENTE;GOIATUBA;GO;****;18/12/2020;13:00:00;0
79744;79744;INCIDENTE;BELO;HORIZONTE;BRASIL;SBCF;18/12/2020;NULL
79752;79752;INCIDENTE;SALVADOR;BA;****;19/12/2020;15:30:00;0
79785;79785;INCIDENTE;MANAUS;AM;SBEG;19/12/2020;12:37:00;0
79746;79746;INCIDENTE;MANAUS;AM;SWFN;20/12/2020;20:40:00;0
79745;79745;INCIDENTE;MARABÁ;PA;SBMA;21/12/2020;08:47:00;0
79759;79759;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;21/12/2020;NULL
79766;79766;INCIDENTE;-43.4;JUIZ;FORA;MG;BRASIL;***
79799;79799;INCIDENTE;MUITOS;CAPÕES;BRASIL;****;21/12/2020;NULL
79776;79776;ACIDENTE;UBERLÂNDIA;MG;SBUL;22/12/2020;21:21:00;0
79748;79748;ACIDENTE;SANTANA;DO;RS;BRASIL;####;NÃO
79787;79787;INCIDENTE;FORTALEZA;CE;SBFZ;23/12/2020;18:30:00;0
79749;79749;ACIDENTE;MARITUBA;PA;****;26/12/2020;12:05:00;0
79751;79751;ACIDENTE;PRESIDENTE;CASTELO;PR;BRASIL;SSXO;NÃO
79754;79754;INCIDENTE;-57.646944;NOVA;MT;BRASIL;****;NÃO
79800;79800;INCIDENTE;SÃO;PAULO;BRASIL;SBMT;28/12/2020;NULL
79824;79824;ACIDENTE;RIO;PARANAÍBA;BRASIL;SNRP;28/12/2020;NULL
79753;79753;INCIDENTE;-49.966944;GOIATUBA;BRASIL;****;29/12/2020;NULL
79755;79755;ACIDENTE;MATO;RICO;BRASIL;****;29/12/2020;NULL
79769;79769;INCIDENTE;-69.266389;MANOEL;AC;BRASIL;SIMB;NÃO
79804;79804;INCIDENTE;CAMPINAS;SP;SBKP;29/12/2020;19:00:00;0
79757;79757;INCIDENTE;-49.756389;LAGOA;CONFUSÃO;TO;BRASIL;***
79802;79802;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79756;79756;INCIDENTE;-54.364167;VICENTINA;BRASIL;****;31/12/2020;NULL
79844;79844;INCIDENTE;-43;37;DE;JANEIRO;RJ;FINALIZADA
79758;79758;INCIDENTE;SÃO;PAULO;BRASIL;****;02/01/2021;NULL
79949;79949;ACIDENTE;DIAMANTINA;MG;SNDT;02/01/2021;11:51:00;0
79786;79786;INCIDENTE;JOÃO;PESSOA;BRASIL;****;03/01/2021;NULL
79770;79770;INCIDENTE;CUIABÁ;MT;SBCY;04/01/2021;15:03:00;0
79808;79808;INCIDENTE;CONFINS;MG;SBCF;04/01/2021;13:50:00;0
79798;79798;ACIDENTE;GUARÁ;SP;****;05/01/2021;20:30:00;0
79823;79823;ACIDENTE;IRACEMA;RR;****;05/01/2021;20:07:00;0
79784;79784;INCIDENTE;CAMPO;GRANDE;BRASIL;SSKG;06/01/2021;NULL
79803;79803;INCIDENTE;BOA;VISTA;BRASIL;SBBV;06/01/2021;NULL
79809;79809;INCIDENTE;GUARULHOS;SP;SBGR;06/01/2021;12:48:00;0
79811;79811;ACIDENTE;VILA;VELHA;BRASIL;SIVU;06/01/2021;NULL
79814;79814;ACIDENTE;DIVINÓPOLIS;MG;SNDV;06/01/2021;14:30:00;0
79801;79801;INCIDENTE;-60.596007;CANTÁ;BRASIL;SWPD;07/01/2021;NULL
79805;79805;INCIDENTE;GUARULHOS;SP;SBGR;07/01/2021;02:05:00;0
79865;79865;INCIDENTE;GOVERNADOR;VALADARES;BRASIL;SBGV;07/01/2021;NULL
79812;79812;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;08/01/2021;NULL
79841;79841;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;08/01/2021;NULL
79850;79850;INCIDENTE;FORTALEZA;CE;SBFZ;09/01/2021;11:00:00;0
79810;79810;INCIDENTE;\t-52.045\t;CONCÓRDIA;BRASIL;SSCK;10/01/2021;NULL
79821;79821;INCIDENTE;SANTARÉM;PA;SBSN;10/01/2021;03:26:00;0
79816;79816;INCIDENTE;GUARULHOS;SP;SBGR;11/01/2021;11:50:00;0
79818;79818;ACIDENTE;CANARANA;MT;SWEK;13/01/2021;20:00:00;0
79819;79819;INCIDENTE;-54.595104;CAMPO;MS;BRASIL;SSIE;NÃO
79820;79820;INCIDENTE;-43;961388;LIMA;MG;BRASIL;***
79822;79822;INCIDENTE;UBERLÂNDIA;MG;SBUL;14/01/2021;22:40:00;0
79830;79830;INCIDENTE;NOVA;LIMA;BRASIL;SJLY;14/01/2021;NULL
79917;79917;INCIDENTE;-48.855833;IBITINGA;BRASIL;SDIG;17/01/2021;NULL
79825;79825;ACIDENTE;BARREIROS;PE;****;18/01/2021;21:20:00;0
79827;79827;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;19/01/2021;NULL
79829;79829;INCIDENTE;PARÁ;DE;MG;BRASIL;SNPA;NÃO
79831;79831;INCIDENTE;-49.17611111111;CURITIBA;BRASIL;SBCT;19/01/2021;NULL
79826;79826;INCIDENTE;SALVADOR;BA;SBSV;20/01/2021;08:10:00;0
79834;79834;INCIDENTE;JOINVILLE;SC;SBJV;21/01/2021;19:00:00;0
79836;79836;INCIDENTE;RECIFE;PE;SBRF;21/01/2021;16:40:00;0
79839;79839;INCIDENTE;CAMPO;GRANDE;BRASIL;SBCG;21/01/2021;NULL
79833;79833;ACIDENTE;LEME;SP;****;22/01/2021;11:50:00;0
79837;79837;INCIDENTE;CAMPINAS;SP;SBKP;23/01/2021;15:30:00;0
79845;79845;INCIDENTE;DIVINÓPOLIS;MG;SNDV;23/01/2021;13:10:00;0
79835;79835;INCIDENTE;CAMPINAS;SP;SBKP;24/01/2021;19:00:00;0
79840;79840;ACIDENTE;PORTO;NACIONAL;BRASIL;****;24/01/2021;NULL
79847;79847;INCIDENTE;-44.479722;RESENDE;BRASIL;SDRS;24/01/2021;NULL
79862;79862;INCIDENTE;SALVADOR;BA;SBSV;24/01/2021;11:50:00;0
79846;79846;ACIDENTE;FOZ;DO;PR;BRASIL;SSFE;NÃO
79848;79848;INCIDENTE;-55.611111;SORRISO;BRASIL;****;25/01/2021;NULL
79843;79843;INCIDENTE;VITÓRIA;ES;SBVT;26/01/2021;17:02:00;0
79852;79852;ACIDENTE;SERRA;AZUL;BRASIL;****;27/01/2021;NULL
79849;79849;INCIDENTE;-49.10055;FRUTAL;BRASIL;****;28/01/2021;NULL
79866;79866;ACIDENTE;ALMEIRIM;PA;****;28/01/2021;15:55:00;0
79851;79851;INCIDENTE;-47.773889;BRASÍLIA;BRASIL;****;29/01/2021;NULL
79868;79868;INCIDENTE;CAMPINAS;SP;SBKP;30/01/2021;03:51:00;0
79854;79854;ACIDENTE;OURILÂNDIA;DO;PA;BRASIL;****;NÃO
79869;79869;INCIDENTE;MONTES;CLAROS;BRASIL;SBMK;31/01/2021;NULL
79859;79859;ACIDENTE;VIAMÃO;RS;****;01/02/2021;09:20:00;0
79857;79857;ACIDENTE;SÃO;FÉLIX;XINGU;PA;BRASIL;A-016/CENIPA/2021
79858;79858;ACIDENTE;SÃO;FÉLIX;XINGU;PA;BRASIL;A-017/CENIPA/2021
79860;79860;ACIDENTE;MOSSÂMEDES;GO;****;02/02/2021;13:00:00;0
79877;79877;INCIDENTE;RIBEIRÃO;PRETO;BRASIL;SBRP;02/02/2021;NULL
79880;79880;INCIDENTE;CAMPINAS;SP;SBKP;02/02/2021;16:33:00;NULL
79864;79864;ACIDENTE;MUCAJAÍ;RR;****;03/02/2021;17:05:00;0
79863;79863;ACIDENTE;BARREIRAS;BA;****;04/02/2021;13:20:00;0
79876;79876;INCIDENTE;BRASÍLIA;DF;SBBR;04/02/2021;00:20:00;0
79878;79878;INCIDENTE;FLORIANÓPOLIS;SC;SBFL;05/02/2021;07:30:00;0
79881;79881;INCIDENTE;-42.073611;CABO;RJ;BRASIL;SBCB;NÃO
80072;80072;INCIDENTE;LUZIÂNIA;GO;SJGL;05/02/2021;14:00:00;0
79867;79867;INCIDENTE;NAVEGANTES;SC;SBNF;06/02/2021;14:51:00;0
79870;79870;ACIDENTE;FORTALEZA;DOS;RS;BRASIL;****;NÃO
79872;79872;INCIDENTE;ALEGRETE;RS;****;06/02/2021;16:00:00;0
79879;79879;INCIDENTE;GUARULHOS;SP;SBGR;07/02/2021;20:00:00;0
79871;79871;INCIDENTE;SÃO;GABRIEL;BRASIL;****;08/02/2021;NULL
79875;79875;INCIDENTE;SÃO;JOSÉ;PINHAIS;PR;BRASIL;***
79882;79882;INCIDENTE;\t-52.07\t;MANDAGUAÇU;BRASIL;****;10/02/2021;NULL
79883;79883;INCIDENTE;CAMPINAS;SP;SBKP;10/02/2021;03:51:00;0
79887;79887;INCIDENTE;VARGINHA;MG;SBVG;10/02/2021;15:30:00;0
79886;79886;INCIDENTE;CAMPINAS;SP;SBKP;12/02/2021;03:20:00;0
79889;79889;ACIDENTE;SÃO;DESIDÉRIO;BRASIL;****;12/02/2021;NULL
79890;79890;ACIDENTE;CONCEIÇÃO;DAS;MG;BRASIL;****;NÃO
79885;79885;ACIDENTE;NOVO;PROGRESSO;BRASIL;****;13/02/2021;NULL
79899;79899;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;15/02/2021;NULL
79888;79888;INCIDENTE;CAMPINAS;SP;SDAM;16/02/2021;17:20:00;0
79892;79892;INCIDENTE;\t-51.972972\t;SÃO;DO;SUL;RS;FINALIZADA
79894;79894;ACIDENTE;SÃO;DESIDÉRIO;BRASIL;****;16/02/2021;NULL
79897;79897;INCIDENTE;SALVADOR;BA;SBSV;17/02/2021;22:30:00;0
79901;79901;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79893;79893;INCIDENTE;\t-51.976278\t;MARINGÁ;BRASIL;****;18/02/2021;NULL
79902;79902;INCIDENTE;SÃO;PAULO;BRASIL;SBGR;18/02/2021;NULL
79905;79905;INCIDENTE;SALVADOR;BA;SBSV;19/02/2021;22:30:00;0
79906;79906;INCIDENTE;PARANAIGUARA;GO;*****;19/02/2021;12:00:00;0
79907;79907;ACIDENTE;CAMPO;NOVO;PARECIS;MT;BRASIL;A-026/CENIPA/2021
79910;79910;INCIDENTE;-62.2213888;ALTO;RR;BRASIL;SJYG;NÃO
79916;79916;INCIDENTE;OURILÂNDIA;DO;PA;BRASIL;****;DEFINIR
79903;79903;ACIDENTE;MARCELÂNDIA;MT;****;20/02/2021;19:30:00;0
79904;79904;INCIDENTE;MACEIÓ;AL;SBMO;20/02/2021;19:33:00;0
79911;79911;ACIDENTE;FORMIGA;MG;SWVW;20/02/2021;18:00:00;0
79919;79919;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79922;79922;INCIDENTE;\t-54.168333\t;SANTO;RS;BRASIL;SBNM;NÃO
79909;79909;ACIDENTE;MIRASSOL;D'OESTE;BRASIL;SWRW;23/02/2021;NULL
79912;79912;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;23/02/2021;NULL
79914;79914;INCIDENTE;BELO;HORIZONTE;BRASIL;SBBH;24/02/2021;NULL
79920;79920;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;24/02/2021;NULL
79926;79926;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79921;79921;INCIDENTE;ELDORADO;DO;RS;BRASIL;SIXE;NÃO
79925;79925;INCIDENTE;CAMPOS;DOS;RJ;BRASIL;SBCP;NÃO
79956;79956;ACIDENTE;NÃO;IDENTIFICADA;BRASIL;*****;26/02/2021;NULL
79924;79924;INCIDENTE;-47.268643;AMERICANA;BRASIL;SDAI;28/02/2021;NULL
79927;79927;INCIDENTE;CONFINS;MG;SBCF;28/02/2021;18:32:00;0
79948;79948;INCIDENTE;BELÉM;PA;SBBE;01/03/2021;23:00:00;0
79947;79947;ACIDENTE;ARARAS;SP;SDAA;02/03/2021;15:30:00;0
79950;79950;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79943;79943;INCIDENTE;IBOTIRAMA;BA;SNIT;03/03/2021;11:30:00;0
79951;79951;INCIDENTE;BELÉM;PA;SBBE;03/03/2021;15:45:00;0
79953;79953;ACIDENTE;CORRENTINA;BA;****;03/03/2021;09:00:00;0
79954;79954;INCIDENTE;SÃO;LUÍS;BRASIL;SBSL;04/03/2021;NULL
79955;79955;INCIDENTE;ITAITUBA;PA;SBIH;04/03/2021;17:14:00;0
79958;79958;INCIDENTE;VITÓRIA;ES;SBVT;07/03/2021;23:40:00;0
79959;79959;INCIDENTE;RECIFE;PE;SBRF;07/03/2021;14:13:00;0
79960;79960;INCIDENTE;CAMPINAS;SP;SBKP;07/03/2021;18:32:00;0
79957;79957;INCIDENTE;CONFINS;MG;SBBH;08/03/2021;03:15:00;0
79963;79963;INCIDENTE;-55.743056;SORRISO;BRASIL;****;08/03/2021;NULL
79961;79961;ACIDENTE;AMERICANA;SP;SDAI;09/03/2021;19:30:00;0
79962;79962;INCIDENTE;-56.614167;BARÃO;MELGAÇO;MT;BRASIL;***
79970;79970;ACIDENTE;QUIRINÓPOLIS;GO;****;09/03/2021;11:30:00;0
79974;79974;INCIDENTE;BRASÍLIA;DF;SBBR;10/03/2021;20:30:00;0
79976;79976;ACIDENTE;ARAGUAIANA;MT;*****;10/03/2021;20:30:00;0
79966;79966;INCIDENTE;-66.351357;PORTO;RO;BRASIL;****;NÃO
79971;79971;ACIDENTE;BARRA;DO;MT;BRASIL;*****;NÃO
79978;79978;INCIDENTE;CAMPINAS;SP;SBKP;12/03/2021;22:30:00;0
79968;79968;INCIDENTE;-46.098611;IGARATÁ;BRASIL;****;13/03/2021;NULL
79969;79969;ACIDENTE;CONQUISTA;MG;****;13/03/2021;12:57:00;0
80053;80053;INCIDENTE;SÃO;PAULO;BRASIL;SBGR;13/03/2021;NULL
79972;79972;INCIDENTE;ALTA;FLORESTA;BRASIL;SBAT;14/03/2021;NULL
79973;79973;ACIDENTE;ERECHIM;RS;*****;14/03/2021;14:35:00;0
79981;79981;INCIDENTE;-52;605000;PA;BRASIL;SBMD;NÃO
80041;80041;INCIDENTE;GUARULHOS;SP;SBGR;14/03/2021;20:08:00;0
79975;79975;INCIDENTE;MANAUS;AM;SBEG;15/03/2021;16:50:00;0
79977;79977;ACIDENTE;POCONÉ;MT;****;15/03/2021;10:35:00;0
79979;79979;INCIDENTE;BELO;HORIZONTE;BRASIL;SBCF;16/03/2021;NULL
80058;80058;INCIDENTE;PARÁ;DE;MG;BRASIL;****;NÃO
79999;79999;ACIDENTE;AMAJARI;RR;****;18/03/2021;20:00:00;0
79985;79985;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;19/03/2021;NULL
79982;79982;ACIDENTE;CASCAVEL;PR;****;20/03/2021;21:31:00;0
79983;79983;ACIDENTE;SANTO;ÂNGELO;BRASIL;SBNM;20/03/2021;NULL
79988;79988;INCIDENTE;RIO;DE;RJ;BRASIL;SBGL;NÃO
79989;79989;INCIDENTE;-61.846667;JI-PARANÁ;BRASIL;SBJI;22/03/2021;NULL
79990;79990;INCIDENTE;-56.074444;ALTA;MT;BRASIL;SWEN;NÃO
79992;79992;ACIDENTE;PIRACANJUBA;GO;****;23/03/2021;13:00:00;0
79996;79996;ACIDENTE;PRESIDENTE;PRUDENTE;BRASIL;SBDN;23/03/2021;NULL
79991;79991;INCIDENTE;AMERICANA;SP;SDAI;25/03/2021;17:35:00;0
79994;79994;INCIDENTE;-41.41972;LENÇÓIS;BRASIL;****;25/03/2021;NULL
79997;79997;ACIDENTE;MORRO;AGUDO;BRASIL;****;26/03/2021;NULL
80004;80004;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;26/03/2021;NULL
80001;80001;INCIDENTE;-42;20083;DE;JANEIRO;RJ;FINALIZADA
80002;80002;ACIDENTE;ITABERAÍ;GO;****;27/03/2021;19:50:00;0
80012;80012;INCIDENTE;MACAÉ;RJ;*****;29/03/2021;18:05:00;0
80023;80023;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;29/03/2021;NULL
80152;80152;INCIDENTE;SÃO;PAULO;BRASIL;SBSP;29/03/2021;NULL
80005;80005;ACIDENTE;TANGARÁ;DA;MT;BRASIL;SWTS;NÃO
80007;80007;INCIDENTE;-38.37416;AQUIRAZ;BRASIL;****;31/03/2021;NULL
80024;80024;INCIDENTE;CAMPINAS;SP;SBKP;31/03/2021;08:00:00;0
80025;80025;INCIDENTE;BELÉM;PA;SBBE;31/03/2021;17:58:00;0
80033;80033;INCIDENTE;-58.604167;CASTANHEIRA;BRASIL;****;31/03/2021;NULL
80011;80011;ACIDENTE;PLANURA;MG;****;01/04/2021;12:45:00;0
80026;80026;INCIDENTE;MANAUS;AM;SBEG;04/04/2021;08:31:00;0
80014;80014;INCIDENTE;-50.956253;RIO;GO;BRASIL;SWLC;NÃO
80027;80027;INCIDENTE;PORTO;ALEGRE;BRASIL;SBPA;07/04/2021;NULL
80015;80015;INCIDENTE;VITÓRIA;ES;SBVT;08/04/2021;11:03:00;0
